halo_mass_msun,formation_redshift,observation_redshift,seed_mass_msun,post_dark_burst_mass_msun,target_mass_msun,available_post_burst_time_myr,seed_only_required_activity,post_burst_required_activity,activity_reduction_factor,seed_only_feasible,post_burst_feasible,dark_burst_changes_feasibility
10000000.0,20.0,11.0,1000.0,5313.523621536039,1000000.0,233.39665493078812,1.4688576154484085,1.1232397346686043,0.7647029384299477,False,False,False
10000000.0,20.0,11.0,1000.0,5313.523621536039,10000000.0,233.39665493078812,1.958476820597878,1.6170545372682144,0.8256694795982139,False,False,False
10000000.0,20.0,8.0,1000.0,5313.523621536039,100000.0,456.8536980713849,0.5023593514293787,0.32155955899034305,0.6400986824976974,True,True,False
10000000.0,20.0,8.0,1000.0,5313.523621536039,1000000.0,456.8536980713849,0.753539027144068,0.5738388413264739,0.7615250446965404,True,True,False
10000000.0,20.0,8.0,1000.0,5313.523621536039,10000000.0,456.8536980713849,1.0047187028587574,0.8261181236626048,0.8222382257959618,False,True,True
10000000.0,20.0,6.0,1000.0,5313.523621536039,100000.0,748.4115260611635,0.3071773795560342,0.19628996689574776,0.6390117891475184,True,True,False
10000000.0,20.0,6.0,1000.0,5313.523621536039,1000000.0,748.4115260611635,0.46076606933405123,0.35028909580899925,0.7602319682855007,True,True,False
10000000.0,20.0,6.0,1000.0,5313.523621536039,10000000.0,748.4115260611635,0.6143547591120684,0.5042882247222508,0.8208420578544917,True,True,False
10000000.0,20.0,4.0,1000.0,5313.523621536039,100000.0,1355.8002588855027,0.16976683032401063,0.10835347811166633,0.6382488140048732,True,True,False
10000000.0,20.0,4.0,1000.0,5313.523621536039,1000000.0,1355.8002588855027,0.25465024548601595,0.1933621084956126,0.7593242571848651,True,True,False
10000000.0,20.0,4.0,1000.0,5313.523621536039,10000000.0,1355.8002588855027,0.33953366064802126,0.27837073887955893,0.8198619787748612,True,True,False
10000000.0,25.0,11.0,1000.0,7143.132318911125,100000.0,282.47645798720197,0.8102935750644189,0.46763097362332795,0.5771130217664023,True,True,False
10000000.0,25.0,11.0,1000.0,7143.132318911125,1000000.0,282.47645798720197,1.2154403625966284,0.8756462960445621,0.7204354265262831,False,True,True
10000000.0,25.0,11.0,1000.0,7143.132318911125,10000000.0,282.47645798720197,1.6205871501288378,1.2836616184657963,0.7920966289062235,False,False,False
10000000.0,25.0,8.0,1000.0,7143.132318911125,100000.0,505.93350112779876,0.4538181585823682,0.26109111331779,0.5753209922965254,True,True,False
10000000.0,25.0,8.0,1000.0,7143.132318911125,1000000.0,505.93350112779876,0.6807272378735523,0.48889718432344,0.718198357760226,True,True,False
10000000.0,25.0,8.0,1000.0,7143.132318911125,10000000.0,505.93350112779876,0.9076363171647364,0.71670325532909,0.7896370404920763,True,True,False
10000000.0,25.0,6.0,1000.0,7143.132318911125,100000.0,797.4913291175774,0.28832013277559004,0.16563783987518324,0.5744927982677683,True,True,False
10000000.0,25.0,6.0,1000.0,7143.132318911125,1000000.0,797.4913291175774,0.43248019916338504,0.31015944014083824,0.717164486931029,True,True,False
10000000.0,25.0,6.0,1000.0,7143.132318911125,10000000.0,797.4913291175774,0.5766402655511801,0.45468104040649326,0.7885003312626592,True,True,False
10000000.0,25.0,4.0,1000.0,7143.132318911125,100000.0,1404.8800619419167,0.16384441886676585,0.09402563581949792,0.5738714597044481,True,True,False
10000000.0,25.0,4.0,1000.0,7143.132318911125,1000000.0,1404.8800619419167,0.24576662830014875,0.17606447045335544,0.7163888428266681,True,True,False
10000000.0,25.0,4.0,1000.0,7143.132318911125,10000000.0,1404.8800619419167,0.3276888377335317,0.258103305087213,0.7876475343877783,True,True,False
10000000.0,30.0,11.0,1000.0,9445.47643050131,100000.0,312.6176688916249,0.7326652917370498,0.3778106645668686,0.5156661149747259,True,True,False
10000000.0,30.0,11.0,1000.0,9445.47643050131,1000000.0,312.6176688916249,1.0989979376055745,0.7464869568912534,0.6792432736658731,False,True,True
10000000.0,30.0,11.0,1000.0,9445.47643050131,10000000.0,312.6176688916249,1.4653305834740995,1.1151632492156383,0.7610318530114466,False,False,False
10000000.0,30.0,8.0,1000.0,9445.47643050131,100000.0,536.0747120322217,0.428396728204371,0.22032430664662814,0.514299694981611,True,True,False
