task_id,design,axis,axis_value,model_label,cross_section_model,sigma0_over_m_cm2_g,velocity_scale_km_s,halo_mass_msun,halo_redshift,halo_concentration,black_hole_seed_msun,scale_radius_over_rs,assembly_time_myr,initial_dynamical_time_myr,assembly_over_dynamical_time,r_min_over_reference_influence,cells,final_black_hole_mass_msun,growth_factor,reaches_1e7,time_to_1e7_msun_myr,dark_fraction_of_growth,initial_inner_lmfp_effective_sigma_cm2_g,final_inner_lmfp_effective_sigma_cm2_g,initial_inner_smfp_effective_sigma_cm2_g,final_inner_smfp_effective_sigma_cm2_g,mass_budget_residual_code,steps
286,main_effect,halo_concentration,10.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,10.0,100000.0,0.02,1.25,0.35854597483757167,3.486303257389166,0.20833333333333334,256,15053303.615826154,150.53303615826155,True,1.26,0.982844090377851,2.033993522653762,0.09927541131996845,1.2591959127495875,0.048548440524050517,1.6280310433103296e-12,13429013
287,main_effect,halo_concentration,12.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,12.0,100000.0,0.02,1.25,0.28622768816469063,4.3671526259918325,0.20833333333333334,256,16232091.529062776,162.32091529062777,True,1.1300000000000001,0.9813971856462134,2.0328709208638625,0.09464041973499748,1.2584248534522318,0.04616119289990235,2.248867758680717e-12,14768248
288,main_effect,black_hole_seed_msun,100.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,100.0,0.02,1.25,0.4730515371337043,2.6424182184756275,0.20833333333333334,256,108.53515030104433,1.0853515030104433,False,nan,0.999878245126062,29.101757041632336,0.09127179228866307,28.812927598722414,0.044430935194292406,2.949640531824116e-12,8605724
289,main_effect,black_hole_seed_msun,1000.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,1000.0,0.02,1.25,0.47302498708575064,2.6425665326922747,0.20833333333333334,256,1209.8583069029496,1.2098583069029496,False,nan,0.9993874918842792,26.40101619697251,0.09225186476316796,25.36425391062809,0.044933918546603537,1.2443379659998755e-12,8859582
290,main_effect,black_hole_seed_msun,10000.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,10000.0,0.02,1.25,0.4727597322421786,2.6440492172875416,0.20833333333333334,256,14815.0355779765,1.4815035577976499,False,nan,0.996144081844821,14.019512775719312,0.09590344417516963,11.549148383610648,0.046810970701464304,1.7745804825608502e-12,9924289
291,main_effect,black_hole_seed_msun,20000.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,20000.0,0.02,1.25,0.47246552735997954,2.6456956700834677,0.20833333333333334,256,33571.98246469358,1.678599123234679,False,nan,0.9932882265172877,9.148981655963913,0.09737876603056847,6.95740057153177,0.047570674220957114,1.3029577417000837e-12,10414298
292,main_effect,black_hole_seed_msun,30000.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,30000.0,0.02,1.25,0.4721718710582688,2.647341098906213,0.20833333333333334,256,55572.02282921511,1.8524007609738369,False,nan,0.990775720454145,6.694334225134259,0.098188019400531,4.837825250779925,0.04798771247007194,1.4477308241112041e-12,10708714
293,main_effect,black_hole_seed_msun,40000.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,40000.0,0.02,1.25,0.47187876163433856,2.6489855056639144,0.20833333333333334,256,80734.59415276985,2.018364853819246,False,nan,0.9885142539668546,5.215622321171621,0.09872710903831527,3.632007732484821,0.04826565051682906,1.8136603330276557e-12,10918291
294,main_effect,scale_radius_over_rs,0.005,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,100000.0,0.005,1.25,0.23456081450149624,5.329108370707957,0.20833333333333334,256,193673.46381683392,1.9367346381683392,False,nan,0.9728725108221873,2.035004745489763,0.06953943674677987,1.2598905206606388,0.03337269826984277,3.796074565798335e-12,13416868
295,main_effect,scale_radius_over_rs,0.01,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,100000.0,0.01,1.25,0.31180805870254225,4.00887650306842,0.20833333333333334,256,11110590.922381353,111.10590922381353,True,1.59,0.9803454211681332,2.035004745489763,0.09685225022149994,1.2598905206606388,0.047299462793001575,2.334132886971929e-12,13158423
296,main_effect,scale_radius_over_rs,0.04,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,100000.0,0.04,1.25,0.7289531176568492,1.714787919445364,0.20833333333333334,256,7812386.894410719,78.12386894410719,False,nan,0.9909474536767097,2.035004745489763,0.0703390817881876,1.2598905206606388,0.03377614590474999,1.4193091146808001e-12,6811021
297,main_effect,scale_radius_over_rs,0.08,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,100000.0,0.08,1.25,0.8489391763851156,1.472425863679244,0.20833333333333334,256,925770.4912074325,9.257704912074324,False,nan,0.989061056178532,2.035004745489763,0.3521786585996978,1.2598905206606388,0.1865196859786762,5.018208071305708e-13,3268875
298,main_effect,assembly_time_myr,0.25,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,100000.0,0.02,0.25,0.4701314950984624,0.5317661177914511,0.20833333333333334,256,198500.29039571495,1.9850029039571495,False,nan,0.9681144974940077,2.035004745489763,0.12759252946697508,1.2598905206606388,0.06328436403139313,2.119193709404499e-12,14566320
299,main_effect,assembly_time_myr,0.5,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,100000.0,0.02,0.5,0.4701314950984624,1.0635322355829022,0.20833333333333334,256,13275601.335760387,132.75601335760388,True,1.26,0.9818435776395102,2.035004745489763,0.12393953960601328,1.2598905206606388,0.06136968423170086,2.1280754936015e-12,14177957
300,main_effect,assembly_time_myr,0.75,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,100000.0,0.02,0.75,0.4701314950984624,1.5952983533743534,0.20833333333333334,256,13489813.474922959,134.8981347492296,True,1.3,0.9817100155709843,2.035004745489763,0.1173410181569613,1.2598905206606388,0.05792104078086429,3.808509063674137e-12,13464754
301,main_effect,assembly_time_myr,1.0,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,100000.0,0.02,1.0,0.4701314950984624,2.1270644711658044,0.20833333333333334,256,13500225.34326611,135.00225343266112,True,1.3800000000000001,0.9832199326418936,2.035004745489763,0.1097275084132729,1.2598905206606388,0.053958350859223285,3.3137936839011672e-12,12584286
302,main_effect,assembly_time_myr,1.5,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,100000.0,0.02,1.5,0.4701314950984624,3.190596706748707,0.20833333333333334,256,12909741.756399428,129.0974175639943,True,1.6,0.986604487857732,2.035004745489763,0.0908562771709072,1.2598905206606388,0.04421779356973007,2.644995333866973e-12,10621242
303,main_effect,assembly_time_myr,1.75,vd_high_transport,rutherford,30.0,100.0,1000000000.0,30.0,8.0,100000.0,0.02,1.75,0.4701314950984624,3.722362824540158,0.20833333333333334,256,12257031.639309792,122.57031639309791,True,1.73,0.9881590740786304,2.035004745489763,0.08010988744858423,1.2598905206606388,0.03872781400446624,4.118483332149481e-12,9638898
304,latin_hypercube,joint,0.0,vd_high_transport,rutherford,30.0,100.0,363986311.1441286,17.45054101270017,7.731458952345833,5189.671060060451,0.021466365331530575,0.34212100129501,1.1184047088360987,0.3059008949014963,0.20833333333333334,237,5819.802497693287,1.12142030397308,False,nan,0.9938337864741624,25.071950871021222,0.4931131010972517,23.729283881425328,0.26782400148927477,1.0125233984581428e-13,814825
305,latin_hypercube,joint,1.0,vd_high_transport,rutherford,30.0,100.0,251807452.8061012,18.964906236544167,11.420421989215692,387.43856700919684,0.07827918692926719,0.5369206997141529,1.0661433688133646,0.5036102229963261,0.20833333333333334,230,412.3248980112365,1.06423297296949,False,nan,0.9992434778492025,28.95429922187357,3.705177616812266,28.620041245105714,2.4632162925490064,1.4210854715202004e-14,193316
306,latin_hypercube,joint,2.0,vd_high_transport,rutherford,30.0,100.0,7300072597.978582,19.550738870083315,11.022119754494526,7259.258422489268,0.029606525691442336,1.3608066261268874,0.7542378187360068,1.8042142575234452,0.20833333333333334,293,9850.682945030929,1.356981990682877,False,nan,0.9971338811215633,9.823531344534523,0.02360720495798926,7.563718822666091,0.010783154069243059,9.299228054260311e-13,7481472
307,latin_hypercube,joint,3.0,vd_high_transport,rutherford,30.0,100.0,3495812758.551744,22.11810369684752,11.14867704832373,1152.5527728723223,0.019046690701619864,0.4390903281412285,0.47660418204596977,0.9212892892720715,0.20833333333333334,279,1336.4427304711721,1.1595501411536848,False,nan,0.9988951521855725,24.06623128120988,0.036874384705022564,22.51788424635995,0.017168093260064632,8.183587141274984e-11,40512475
308,latin_hypercube,joint,4.0,vd_high_transport,rutherford,30.0,100.0,727920048.1819899,18.12362802015318,10.32921357912742,64763.56789132588,0.006973562442957025,1.5097133127601117,0.37966764616148735,3.976407597601751,0.20833333333333334,250,101163.17619497521,1.5620383417530108,False,nan,0.9812393116545822,6.291157293144491,0.17514681867713736,4.503445524307506,0.08853228193884047,3.304023721284466e-13,3641888
309,latin_hypercube,joint,5.0,vd_high_transport,rutherford,30.0,100.0,1112520944.7188535,24.33170651727848,7.158655234882939,7529.685561510739,0.02869934156081333,0.7629191712183623,0.9107443484820597,0.837687516249672,0.20833333333333334,258,9930.804245571027,1.3188869793360314,False,nan,0.9960805710725105,17.061454279621024,0.08370139729185787,14.658964035574527,0.04055768458499555,5.417888360170764e-14,2545140
310,latin_hypercube,joint,6.0,vd_high_transport,rutherford,30.0,100.0,610321080.66264,24.024788870124688,9.189414448802559,16842.282649190827,0.0061855523457104294,0.6003863262157573,0.28378581021381716,2.11563194707797,0.20833333333333334,247,19923.408319538303,1.182939909899654,False,nan,0.9862836346058672,14.175555548381743,0.20502482281533707,11.704234075611657,0.10466691031078373,1.673328142715036e-12,5842533
311,latin_hypercube,joint,7.0,vd_high_transport,rutherford,30.0,100.0,784383391.5651248,25.83955421998221,4.232263169406632,506.4357934848854,0.009382083724801586,1.737065722984784,0.7984398923090933,2.1755748174871106,0.20833333333333334,251,563.7688896497931,1.1132090126773766,False,nan,0.9995984899206214,28.50232138332879,0.14714486903314508,28.032224102151098,0.07359545774963959,3.468336728928989e-13,3082190
312,latin_hypercube,joint,8.0,vd_high_transport,rutherford,30.0,100.0,126280982.26141337,18.32503838763387,5.564818616033557,11603.124130739936,0.05648141794265815,0.7908913484252418,2.643698743283036,0.29916092006878425,0.20833333333333334,218,15164.138297040081,1.3069013246928918,False,nan,0.9941390557378892,24.5404065205901,8.139299224318965,23.0863104599412,6.068667365247385,7.549516567451064e-15,88041
313,latin_hypercube,joint,9.0,vd_high_transport,rutherford,30.0,100.0,115308552.65046664,20.485726129285297,8.115140315586997,32729.05742804086,0.02289116630897121,1.3362000104325467,0.8617310602248515,1.5505998009215218,0.20833333333333334,216,47634.45160388835,1.4554177647376179,False,nan,0.9895934642809991,18.451380934762597,1.3734407130507336,16.140384727220145,0.816179678418075,2.4868995751603507e-14,286424
314,latin_hypercube,joint,10.0,vd_high_transport,rutherford,30.0,100.0,2286887832.3124833,29.348556121200808,4.094957314804988,85823.71165173,0.016472245098852506,1.0380407214356973,0.9429440793324833,1.100850775976592,0.20833333333333334,271,12596513.855327366,146.77195396120402,True,1.81,0.9911506153853198,1.3026138777765668,0.03676667323341136,0.7700652653065967,0.017115703465214762,5.4498627832799684e-12,17959293
315,latin_hypercube,joint,11.0,vd_high_transport,rutherford,30.0,100.0,659437543.7726965,24.83430414288211,7.376089219015792,43238.11171977849,0.04826468481077741,0.7864664338252743,1.2001805053429817,0.6552901253803666,0.20833333333333334,248,83878.87508919246,1.939929191006359,False,nan,0.9885885022459621,7.235945085587629,0.3580525435657586,5.293339767180786,0.18985716131003244,1.758593271006248e-13,1595290
316,latin_hypercube,joint,12.0,vd_high_transport,rutherford,30.0,100.0,285828546.0824566,15.58275316678461,10.851781587971237,968.9574131258253,0.020135855710255595,1.1882620258415684,0.8378484383748476,1.4182302805820213,0.20833333333333334,233,1055.9993562002785,1.0898305146287686,False,nan,0.9988461763178398,28.70023407297685,0.5961789092537012,28.28899028459807,0.32872138294866354,2.3447910280083306e-13,623642
317,latin_hypercube,joint,13.0,vd_high_transport,rutherford,30.0,100.0,139038378.77136952,20.04334442699453,11.708644023614351,4056.940715529643,0.021867841563900325,0.3873209729917774,0.5597055942612866,0.692008400421606,0.20833333333333334,219,4459.791045072522,1.099299042749331,False,nan,0.9943228364282735,26.900070619974915,1.1146369528241178,25.988484173527123,0.6491574844367032,1.9539925233402755e-14,544018
318,latin_hypercube,joint,14.0,vd_high_transport,rutherford,30.0,100.0,1685575835.6354733,19.69163121605412,11.958058418989342,14601.121207368024,0.016081511206882962,0.8352874155549519,0.4671677605708348,1.7879817188889697,0.20833333333333334,266,19844.70969998156,1.3591223179468925,False,nan,0.9925954959202378,11.686215495710533,0.08205271938864232,9.28833730733144,0.03971705673113128,1.0101253167249524e-11,14234176
319,latin_hypercube,joint,15.0,vd_high_transport,rutherford,30.0,100.0,7783087575.6987295,15.009882555147295,6.26923464594924,3430.6473624694436,0.012632799433078205,0.4814340942588141,1.304757381299564,0.36898361424044696,0.20833333333333334,294,3799.3068964142312,1.1074606320596645,False,nan,0.9956783544523183,16.76232871256421,0.18285467963072238,14.345106154695086,0.09267610017375398,8.903988657493755e-13,5525204
320,latin_hypercube,joint,16.0,vd_high_transport,rutherford,30.0,100.0,388320619.39336437,15.455510237326767,11.854709970124446,1337.2750484438643,0.025400876587149367,1.6738630577134983,0.8743778373604225,1.9143475351188761,0.20833333333333334,238,1526.616479251693,1.1415874999149636,False,nan,0.9990854571820093,28.183746296867373,0.361999930267913,27.62094524898479,0.192102714715746,1.8562928971732617e-13,644568
321,latin_hypercube,joint,17.0,vd_high_transport,rutherford,30.0,100.0,163503331.4899607,25.308722366264114,6.8592726150509815,293.92652744025844,0.01354356357700714,0.8785650327721526,0.5796491604621876,1.5156841287782115,0.20833333333333334,222,305.544122295127,1.0395255064455857,False,nan,0.9991952807649311,29.208122641578296,0.8394013147706729,28.95240527804496,0.4764071551721234,8.304468224196171e-14,765103
322,latin_hypercube,joint,18.0,vd_high_transport,rutherford,30.0,100.0,2004930182.3865616,15.853802645575877,8.292516089361232,146.39342015688308,0.041343284827335354,1.2489798726193673,1.7835109882363613,0.7002927825269137,0.20833333333333334,269,157.33737048505407,1.0747571189773615,False,nan,0.9998003376285146,29.28117773279033,1.1955410301837306,29.048370241939544,0.7009237567493803,3.9968028886505635e-14,933560
323,latin_hypercube,joint,19.0,vd_high_transport,rutherford,30.0,100.0,408473614.5078378,19.29668561214001,6.134604603060684,304.081340880897,0.014963468791500213,1.4882874946604037,1.0320483290088542,1.4420715123774357,0.20833333333333334,239,323.0175336703424,1.0622734454359775,False,nan,0.9995563960878797,29.30485394232337,0.360464222015305,29.079500610447056,0.19122883909732027,1.7541523789077473e-13,814545
324,latin_hypercube,joint,20.0,vd_high_transport,rutherford,30.0,100.0,1162506790.8874602,27.392214220837616,4.323327639951704,3913.0609617437426,0.010360290593146646,1.1386198853022957,0.756475372150307,1.505164513242156,0.20833333333333334,259,4748.251215439467,1.213436555643014,False,nan,0.9975711525409066,20.53706070463601,0.11967351462315169,18.434913876058527,0.05913861379539163,1.6764367671839864e-12,7629307
325,latin_hypercube,joint,21.0,vd_high_transport,rutherford,30.0,100.0,455430258.6423375,16.446523749659303,4.954890829877653,445.45692978508737,0.009107224000333734,1.23039641387365,1.2550741540844876,0.9803376237726458,0.20833333333333334,241,470.6007085714794,1.0564449155578806,False,nan,0.9992180601660537,29.275175273005797,0.48960710597806123,29.040480269402938,0.26577246812660205,1.91402449445377e-13,874503
326,latin_hypercube,joint,22.0,vd_high_transport,rutherford,30.0,100.0,260034864.72532034,21.40871415993874,8.436513853525078,1781.2052883700571,0.012071322915129582,1.6289804036334465,0.5395360661195624,3.0192243038530457,0.20833333333333334,231,2038.8624337285107,1.144653256444253,False,nan,0.9987758903909068,27.76387145253541,0.4994197516380133,27.082664944485852,0.2715177925462214,1.1546319456101628e-13,946912
327,latin_hypercube,joint,23.0,vd_high_transport,rutherford,30.0,100.0,166166440.9218692,17.878873841943573,9.522832028072857,54895.50486335944,0.0064475691900350565,0.9253910228726866,0.3642366327774715,2.5406313906872997,0.20833333333333334,223,64853.37574081482,1.18139683571982,False,nan,0.9655363068613075,13.955183466725057,1.0996242549969837,11.485354342449536,0.6395984503295733,8.615330671091215e-14,737090
328,latin_hypercube,joint,24.0,vd_high_transport,rutherford,30.0,100.0,1643570456.7093604,16.15437838845606,6.749358707853569,9184.125791299366,0.05301215035601854,0.2960975917338474,2.526478849307559,0.11719773225689181,0.20833333333333334,265,10463.74450374137,1.1393293974320624,False,nan,0.9899752002504748,16.615046844664942,2.092923674639808,14.19121504860412,1.29975247185768,3.2862601528904634e-14,858930
329,latin_hypercube,joint,25.0,vd_high_transport,rutherford,30.0,100.0,122234018.2667716,28.67537452100666,8.931642660774033,28295.14547636729,0.034913036751583734,1.3877187029174964,0.6209276647185491,2.2349120223955787,0.20833333333333334,217,47751.75759566865,1.6876307504957675,False,nan,0.9921992816036046,16.869233567995767,0.8259632546538452,14.457074742121186,0.46811666319948936,2.7533531010703882e-14,543299
330,latin_hypercube,joint,26.0,vd_high_transport,rutherford,30.0,100.0,233775740.1588977,25.026098232624705,11.35087585002423,1538.221683445229,0.04293480658702652,0.6895053301280789,0.6501857299093641,1.060474412786937,0.20833333333333334,229,1791.4197828217127,1.1646044273731624,False,nan,0.9986613401452652,27.53813038043187,0.44523870898457574,26.795015761316375,0.23993187792031742,2.2293278334473143e-13,1039562
331,latin_hypercube,joint,27.0,vd_high_transport,rutherford,30.0,100.0,1492437771.645183,19.139706575553696,6.521935679819586,1248.860350338718,0.04744641886534283,1.7166039840834981,1.9943416743067772,0.8607371576288104,0.20833333333333334,263,1434.7097716729547,1.1488152148347333,False,nan,0.9991900791587716,26.466916458500748,1.75851548501811,25.44635619022374,1.0717581831075254,6.794564910705958e-14,720370
332,latin_hypercube,joint,28.0,vd_high_transport,rutherford,30.0,100.0,536870947.6626914,20.684579991140417,4.416168409487867,39782.06679282038,0.07068391480696036,1.1691385444099063,2.8934242896841376,0.40406743960027236,0.20833333333333334,244,58413.594642703254,1.468339866475851,False,nan,0.9870743360624158,9.741571531352411,5.291022938491924,7.489522042482585,3.6920895310793367,1.4654943925052066e-14,483301
333,latin_hypercube,joint,29.0,vd_high_transport,rutherford,30.0,100.0,6007398042.836182,16.703238595564557,10.422279526948145,2055.749150298687,0.04385871888791213,0.8441247796190638,1.3060131884257558,0.6463371021823725,0.20833333333333334,289,2455.062930235596,1.1942424638136864,False,nan,0.9984776695054268,20.634454234989835,0.3603058268626319,18.54417793063976,0.19113872482573643,3.9612757518625585e-13,3602857
334,latin_hypercube,joint,30.0,vd_high_transport,rutherford,30.0,100.0,102181586.23653835,21.06035393475616,8.784217711398037,609.7499521608906,0.06459856746249386,0.41090354305567933,1.2650976515860657,0.3247998623193438,0.20833333333333334,214,642.5174761578562,1.0537392809640096,False,nan,0.9985554811558104,29.037518084122148,3.536557771528932,28.728830260501276,2.337128474360428,1.865174681370263e-14,131858
335,latin_hypercube,joint,31.0,vd_high_transport,rutherford,30.0,100.0,3062870475.7730317,23.056694617024583,9.936903218459074,631.8532976262148,0.07631026880743556,0.9808914759748725,0.9564417814752153,1.0255631811294839,0.20833333333333334,277,760.4192954515314,1.2034744430524003,False,nan,0.9995647050206968,26.3849668664247,0.7180336355031142,25.344273746618942,0.4020655501371348,1.8118839761882555e-13,2284466
336,latin_hypercube,joint,32.0,vd_high_transport,rutherford,30.0,100.0,4520332463.4454975,29.755874941755536,4.676767437226822,26113.64444576148,0.008430353579801824,0.26318947834882944,0.5484186491989054,0.47990614238461743,0.20833333333333334,284,34463.414072797226,1.3197473889321871,False,nan,0.9843710364950302,2.9769194633338714,0.02625954844408943,1.9256361264701676,0.012047663469507568,1.0443201858834072e-11,81729704
337,latin_hypercube,joint,33.0,vd_high_transport,rutherford,30.0,100.0,4607378927.866015,26.38605545076963,6.980741021110502,337.8242048751756,0.06070000195361138,1.2952229041480436,1.2039593908621906,1.0758028169210063,0.20833333333333334,284,398.7871630008631,1.1804576381618748,False,nan,0.9997736322036633,27.079568991611144,0.533945776189563,26.214412719936924,0.29181676870583634,2.1804780203638074e-13,3590775
338,latin_hypercube,joint,34.0,vd_high_transport,rutherford,30.0,100.0,1329674503.6287916,25.637513204793017,6.409156476656941,89780.07049735737,0.019483729856560685,0.7408909542447852,0.7575363841172091,0.9780268905607464,0.20833333333333334,261,12220666.08770185,136.117804541728,True,1.6500000000000001,0.9886916927973949,2.203019586608503,0.09698367128556487,1.3759380499936236,0.04736714955546903,1.6617818232589343e-12,11305491
339,latin_hypercube,joint,35.0,vd_high_transport,rutherford,30.0,100.0,307346769.01869756,28.064181290205518,8.59545751168109,1867.9413667295266,0.03836629186951752,0.6361787309545632,0.7177427464720567,0.8863603764462857,0.20833333333333334,234,2225.4236065066148,1.191377655714635,False,nan,0.998521556524363,26.84234674322501,0.31008435333842044,25.915988115628377,0.16274733753965767,1.5543122344752192e-13,1318884
340,latin_hypercube,joint,36.0,vd_high_transport,rutherford,30.0,100.0,1033564496.1575968,26.59508264858296,7.050260241685844,131.95918141617133,0.005031905707675859,0.4937278329369056,0.34226226201840093,1.4425424235359068,0.20833333333333334,257,137.34314945522465,1.0408002533910348,False,nan,0.9996057507423705,29.16380707076207,0.08698744686026756,28.894259003983166,0.042236292742988873,1.9881873924987303e-12,12090508
341,latin_hypercube,joint,37.0,vd_high_transport,rutherford,30.0,100.0,9548965411.682337,29.169930051195397,8.647997511309342,222.36340920579767,0.005363285769469234,0.6098220543399528,0.2345589136309174,2.599867320751317,0.20833333333333334,298,250.80021434255588,1.1278843728755745,False,nan,0.9997593622989254,26.611786404847376,0.0027744370161138037,25.627192530908733,0.0011794332627140943,1.9603518808253284e-10,249950043
342,latin_hypercube,joint,38.0,vd_high_transport,rutherford,30.0,100.0,5167149496.439302,18.683734276842998,10.24362197505718,6591.744735342204,0.03330456372973718,1.5479290311042881,0.9488466281024796,1.631379598407663,0.20833333333333334,286,8489.455183973638,1.2878919807766063,False,nan,0.9971226894456711,12.42519298305173,0.25219137032049843,9.992463849771534,0.1305024075379053,6.048495038157853e-13,3813369
343,latin_hypercube,joint,39.0,vd_high_transport,rutherford,30.0,100.0,196514665.308962,23.88844298878847,9.424653339692771,251.35932048995846,0.0617617040808209,1.1498596272602186,0.9694658020870283,1.186075491043465,0.20833333333333334,226,265.8068796622372,1.0574777141508698,False,nan,0.9995538484737496,29.049197683682507,1.953500936660109,28.74411261662825,1.2040566079447983,1.7763568394002505e-14,227340
344,latin_hypercube,joint,40.0,vd_high_transport,rutherford,30.0,100.0,146002002.5042165,16.23740369143555,9.274991767598284,67794.19877083761,0.0688800051573276,1.4213830724552465,1.7037278492971766,0.8342782405309609,0.20833333333333334,220,130646.06177159645,1.9270979544018925,False,nan,0.9870556730981652,13.721917811661681,3.3578435493768453,11.254719668792234,2.2045350840031253,1.5987211554602254e-14,169629
345,latin_hypercube,joint,41.0,vd_high_transport,rutherford,30.0,100.0,424814479.89187706,21.259789892640242,9.725149008647378,3069.4460847779123,0.05764919752362973,1.6516916355778817,1.1030547668926498,1.497379536494606,0.20833333333333334,240,3893.585108788782,1.2684976380911084,False,nan,0.9986514586442389,25.732149465103287,2.45920704776531,24.536507839103987,1.5552393138071654,1.687538997430238e-14,320092
346,latin_hypercube,joint,42.0,vd_high_transport,rutherford,30.0,100.0,185782787.6727507,28.160034817867967,5.425839990495229,161.91120980443264,0.013447145192956589,1.42469883477013,0.6501470706272205,2.191348541178031,0.20833333333333334,225,167.99652991272265,1.0375843038640762,False,nan,0.9996168095363012,29.38164133819202,0.6237538293218415,29.180562762601845,0.34519711464414743,6.794564910705958e-14,780454
347,latin_hypercube,joint,43.0,vd_high_transport,rutherford,30.0,100.0,3909295668.763564,22.6256655678839,7.857159415725045,192.5502387002521,0.008202974527285497,1.4519473359074047,0.4394404833985507,3.3040818740192415,0.20833333333333334,281,216.11644654459295,1.122389917579001,False,nan,0.999837993341924,28.461930808165047,0.02302402018704192,27.979941854597314,0.010506026713577395,3.795008751694695e-11,38726222
348,latin_hypercube,joint,44.0,vd_high_transport,rutherford,30.0,100.0,2523823204.4462113,27.495120089362075,7.536366152640133,10235.377574678696,0.009654933148963957,0.6511374249085298,0.3807015973071095,1.7103616835714546,0.20833333333333334,273,13079.0082123947,1.2778237165134838,False,nan,0.993645704154829,10.077197845227511,0.03717432272797492,7.7942738335165265,0.017314023147226843,3.984368390774762e-12,40293176
349,latin_hypercube,joint,45.0,vd_high_transport,rutherford,30.0,100.0,495956440.4739831,26.143033001686653,5.162041317581045,22394.02693309123,0.007539754154370641,0.5208837949094722,0.5502366345146876,0.9466541524791333,0.20833333333333334,243,27236.406119559877,1.2162353024284862,False,nan,0.9838935900312793,12.562239257960528,0.3216927985683853,10.124267904455499,0.1692770165987318,3.1530333899354446e-13,3850934
350,latin_hypercube,joint,46.0,vd_high_transport,rutherford,30.0,100.0,6786491900.717426,24.47383384594516,8.148274223646855,48873.38797002918,0.05100367158881352,0.8855806876942346,1.1161423739657987,0.7934298601599108,0.20833333333333334,291,72828.38464583422,1.4901439755004309,False,nan,0.9831623791456042,1.3231230523034399,0.25637250553910423,0.7833881419776257,0.13281239568231754,1.5711876244495215e-12,9382657
351,latin_hypercube,joint,47.0,vd_high_transport,rutherford,30.0,100.0,5256307022.907926,28.97517152017864,10.696437068375301,18066.930255091775,0.023919209960850035,1.0943562537894043,0.38928235779951215,2.8112146154669015,0.20833333333333334,287,30371.56469809929,1.6810583906217116,False,nan,0.9935954894284338,4.010156919547308,0.016450167370187205,2.6936207528319684,0.007407450354455965,7.605827079260052e-11,97204995
352,latin_hypercube,joint,48.0,vd_high_transport,rutherford,30.0,100.0,966157313.6495942,22.873107326009148,5.097834719231581,189.02400686701475,0.005694743231226976,0.3028171196392691,0.6199990540439174,0.48841545428844985,0.20833333333333334,255,195.55167580107832,1.0345335444013524,False,nan,0.9993049795737954,29.25187153911887,0.15539461577723845,29.009857282808646,0.07797617107688243,9.703349235223868e-13,7313156
353,latin_hypercube,joint,49.0,vd_high_transport,rutherford,30.0,100.0,1413544973.1163852,25.32870649736666,5.756657831815194,710.1977222022729,0.017298079620604517,1.3245881577426883,0.8177699094574423,1.6197565383904864,0.20833333333333334,262,818.9611265610055,1.1531452452726334,False,nan,0.9994748286000119,27.276841096878396,0.04416033687409343,26.463580269638918,0.020730036813872182,1.8385293287792592e-13,3646422
354,latin_hypercube,joint,50.0,vd_high_transport,rutherford,30.0,100.0,8183790324.966359,16.984272998611665,10.053446086238012,4627.03323845578,0.006557880285269896,0.43534053473941237,0.43524568536531383,1.0002179214574383,0.20833333333333334,295,5180.741850926092,1.1196681726572397,False,nan,0.9944809594986306,13.440166055104232,0.00901880375650635,10.977591105061009,0.003974164508058342,3.3860025894227874e-11,81952891
355,latin_hypercube,joint,51.0,vd_high_transport,rutherford,30.0,100.0,8994073190.742374,20.197243492110662,7.283077231030182,466.4605919394518,0.017937151741511902,1.0055029117100585,0.8775862363621828,1.1457596644611505,0.20833333333333334,297,538.353353993382,1.1541239780943,False,nan,0.9996143719417487,25.665853691149728,0.11928007273394656,24.45501181013886,0.058933120928778115,1.1155520951433573e-12,8109965
356,latin_hypercube,joint,52.0,vd_high_transport,rutherford,30.0,100.0,2861576085.2091026,27.713627267163435,4.557730801099044,103.64113284136722,0.007991552446946971,0.9447842208083518,0.6087763544581467,1.5519397458353577,0.20833333333333334,275,112.76355492274021,1.0880193204307766,False,nan,0.999863379941683,29.116190098728897,0.04480461654292079,28.831836820238383,0.02104664863063854,1.6485479648054024e-11,31385366
